"kto jest autorem słów: to natura wyprodukowała penicylinę ja ją tylko odkryłem";"Fleming";"Nauka"
"Ludwik I Karol I Manuel II to ostatni władcy którego państwa europejskiego";"Portugalia";"Dynastie i Rodziny Królewskie"
"w którym województwie leży Wąchock";"świętokrzyskie";"Polska: Miasta"
"w ktorym wieku żył Thomas Cook założyciel pierwszego biura podróży";"XIX w.";"Biznes i Handel"
"jak brzmi nazwa francuskiego towarzystwa naukowego";"Akademia Francuska";"Nauka"
"wirtuozem którego instrumentu był Kazimierz Wiłkomyrski";"wiolonczela";"Muzyka Polska"
"jak brzmi polska nazwa gwiazdozbioru canis major";"wielki pies";"Astronomia i Astrologia"
"kto wcielił się w postać Ala Capone w filmie Nietykalni Briana de Palmy";"De Niro";"Film"
"co ma większą powierzchnię Warszawa czy Andora";"Warszawa";"Geografia Polityczna"
"kim z wykształcenia był Mahatma Gandhi";"prawnik";"Wielcy Wodzowie i Przywódcy"
"po kim Jan III Sobieski objął polski tron";"Wiśniowiecki";"Polska: Historia"
"w ktorych górach leży największy europejski lodowiec";"Norwegia";"Geografia Fizyczna"
"kto jest autorem powieści Ojcied Gorio";"Balzac";"Literatura: Klasyka Światowa"
"czy w Polsce uprawia się len";"TAK";"Rolnictwo i Agrokultura"
"ile lat musi skończyć polski obywatel aby móc być wybranym do Senatu";"30";"Polska: Polityka i Gospodarka"
"jak nazywa się okres godowy ryb";"tarło";"Biologia"
"który przypadek odpowiada na pytania kogo czego";"dopełniacz";"Język Polski"
"ktorej aktorce przyniosły sławę Oczy mumina madam le Pari";"Pola Negri";"Film"
"na ile miesięcy kalendarz muzułmański dzieli rok";"dwanaście";"Kalendarz i Czas"
"Cyceron był zwolennikiem republiki czy monarchii";"republiki";"Historia Starożytna"
"w którym państwie po raz pierwszy wydano komiks: Jan Karski- człowiek ktory odkrył Holocaust";"Włochy";"II Wojna Światowa"
"jak nazywały sie w mitologii rzymskiej odpowiedniczki greckich Muz";"Kameny";"Mitologia Grecka i Rzymska"
"jak brzmiała pełna nazwa amatorskiego teatru STS założonego w 1954 r";"Studencki teatr satyryczny";"Teatr Współczesny"
"jak nazywała się dawna jednostka masy rosyjska równa między 16 kg i 40 funtom";"pud";"Miary i Wagi"
"jak nazywa się w judaizmie basen z bieżącą wodą służacy do rytualnych kąpieli";"mykwa";"Kościoły i Religie Świata"
"tereny dawnej rzymskiej prowincji Panoni leżą na terenie pięciu współczesnych państw wymień trzy";"Austria Chorwacja Serbia Słowenia Węgry";"Historia Starożytna"
"rozwiń skrót PESEL";"powszechny elektroniczny system ewidencji ludnośći";"Polska: Polityka i Gospodarka"
"na ktorym oceanie leży wyspa Tahiti";"O.Spokojny";"Geografia Fizyczna"
"w którym roku zginął poeta Tadeusz Gajcy";"1944 r.";"Literatura Polska"
"jak miał na imię legendarny, szwajcarski bohater narodowy Tell";"Wilhelm";"Historia Średniowiecza"
"z którego utworu Mickiewicza pochodzą słowa: Tam sięgaj gdzie wzrok nie sięga";"Oda do młodości";"Literatura Polska"
"jak nazywał się w mitologii rzymskiej bóg ognia";"Wulkan";"Mitologia Grecka i Rzymska"
"ile tuniejów tenisowych wchodzi w sklad tzw Wielkeigo Szlema";"cztery";"Sport"
"na którym kontynencie leży kotlina Kalahari";"Afryka";"Geografia Fizyczna"
"Semiramida północy ktorej władczyni Wolter nadał taki przydomek";"Katarzyna Wielka";"Dynastie i Rodziny Królewskie"
"na Piazza de la Siniori we Florencji stoi kopia posągu Dawid Michała Anioła czy oryginał przetrwał do naszych czasów";"TAK";"Malarstwo, Rzeźba, Architektura"
"jak nazywa się rdzenna ludność Nowej Gwinei";"Papuasi";"Etnografia"
"bohaterem której powieści Reymonta jest Karol Borowiecki";"Ziemia obiecana";"Literatura Polska"
"czy twórca silnia wysokoprężnego Rudolph Diesel dostał nagrodę Nobla";"NIE";"Wynalazki"
"ile strun ma wiolonczela";"cztery";"Muzyka: Instrumenty"
"jakiej innej nazwy określamy na określenie choroby znanej jako wodowstręt";"wścieklizna";"Medycyna"
"czy papież jest głową kościoła anglikańskiego";"NIE";"Kościoły i Religie Świata"
"Szin bet w którym państwie tak nazywają się slużby bezpieczeństwa";"Izrael";"Armie Świata"
"epikurejczyk to człowiek stroniący od uciech czy odwrotnie";"nie stroniący";"Filozofia"
"z których gór wypływa Dunaj";"Schwarzwald";"Geografia Fizyczna"
"kirasjerzy to jazda ciężko czy lekkozbrojna";"ciężkozbrojna";"Armie Świata"
"z którego pańśtwa pochodzą wina mozelskie";"Niemcy";"Dania i Napoje"
"jak nazywa się w hinduizmie nauczyciel przewodniki duchowy mistrz";"guru";"Kościoły i Religie Świata"
"po bezpotomnej śmierci którego władcy zaczęto wybierać królów elekcyjnych";"Zygmunt August";"Polska: Historia"
"angielski harcerz to";"skaut";"Języki"
"czy Ryszard Kapuściński pisał wiersze";"TAK";"Literatura Polska"
"w której dyscyplinie Marian Bublewicz 6 razy zdobył mistrzostwo Polski";"rajdy samochodowe";"Sport"
"panoszyć się to rządzić się jak";"szara gęś";"Powiedzenia i Przysłowia"
"jak nazywał się XIX wieczny brytyjski fizyk od którego nazwiska pochodzi jednostka energii";"Joule";"Fizyka"
"w którym wieku żył Artur Grottger rysownik i malarz";"XIX w.";"Malarstwo, Rzeźba, Architektura"
"wymień dwa państwa leżące nad morzem Azowskim";"Rosja Ukraina";"Morza i Oceany"
"na której londyńskiej znajduje się peron 9 i 3/4 skąd odjeżdża pociąg do Hogwarthu";"King's cross";"Literatura Współczesna"
"nazwę bluetooth przyjęto dla upamiętnienia króla Haralda I Sinozębego władcą którego kraju był sinozęby";"Dania";"Dynastie i Rodziny Królewskie"
"w ktorym mieście urodził się Franz Kafka";"Praga";"Literatura: Klasyka Światowa"
"jak nazywają się pochodne węglowodorów w których znajduje się grupa -OH";"alkohole";"Chemia"
"ile czynnych wulkanów jest na Islandii mniej czy więcej niż 20";"więcej";"Geografia Fizyczna"
"w którym wieku miała miejsce noc św. Bartłomieja";"XVI w.";"Historia Nowożytna"
"jak nazywał się barokowy włoski malarz autor obrazów Bachus Wskrzeszenie Łazarza ścięcie św. Jana";"Caravaggio";"Malarstwo, Rzeźba, Architektura"
"w którym roku miała miejsce obrona klasztoru na Jasnej Górze";"1655 r";"Polska: Historia"
"skrobia to węglowodan czy białko";"cukier";"Biologia"
"do którego miasta zmierzał Titanic w jedynym rejsie";"NYC";"Transport"
"księstwo głogowskie powstałe w XII zostało włączone do korony polskiej czy czeskiej w XIV w";"czeskiej";"Historia Średniowiecza"
"ile minut trwa połowa meczu piłki nożnej";"45 min";"Sport: Piłka Nożna"
"Brooklyn jest dzielnicą którego miasta";"NYC";"Miasta Świata"
"jak ma na imię bohaterka bajki Louisa Carola która wpadła do kałuży własnych łez";"Alicja";"Literatura: Klasyka Światowa"
"przy deflacji ceny rosną czy spadają";"spadają";"Ekonomia"
"na ile województw podzielona jest Polska";"16";"Polska: Geografia"
"który znak interpunkcyjny oznacza silnię";"wykrzyknik";"Matematyka"
"jak nazywa się niezawisły organ orzekający zgodność ustaw z Konstytucją";"Trybunał Konstytucyjny";"Prawo"
"za pomocą ziaren której rośliny można zidentyfikować księżniczkę";"groch";"Literatura: Klasyka Światowa"
"jak nazywa się najdłuższa rzeka Egiptu";"Nil";"Geografia Fizyczna"
"jak nazywa się włoskie miasto u podnóża Wezuwiusza stolica regionu Kampania";"Neapol";"Miasta Świata"
"ile monet dostanę po rozmienieniu 10 zł na dziesięciogroszowki";"sto monet";"Matematyka"
"co mierzy barometr";"ciśnienie atm.";"Fizyka"
"jak nazywał sie rosyjski chemik który stworzył ukłąd okresowy pierwiastków";"Mendelejew";"Chemia"
"z których dwóch elementów składa się zdanie proste";"podmiot i orzeczenie";"Język Polski"
"jak nazywa się u polskich górali starszy pasterz któremu podlegają juhasi";"baca";"Etnografia"
"czego próżno szukać w stogu siana";"igła";"Powiedzenia i Przysłowia"
"kim byli Owidiusz i Wergiliusz";"poeci rzymscy";"Literatura Antyczna"
"jak nazywa się zabezpieczenie długu na nieruchomości";"hipoteka";"Prawo"
"drezler to potoczne określenie muzyka czy wędrownego aktora";"muzyk";"Muzyka Światowa"
"kto jest narratorką baśni 1001 nocy";"Szeherezada";"Literatura: Klasyka Światowa"
"czy w operacji Market Garden brali udział Polacy";"TAK";"II Wojna Światowa"
"jak nazywa się zmiana prędkości w jednostce czasu";"przyspieszenie";"Fizyka"
"czy Polska jest członkiem europejskiej organizacji kosmicznej";"TAK";"Badania Kosmosu"
"jaki przydomek nosił panujący od 1740 Fryderyk II król pruski";"Wielki";"Dynastie i Rodziny Królewskie"
"jak nazywa się zdobywca złotego medalu w skokach na IO w Soczi";"Stoch";"Igrzyska Olimpijskie"
"którą część garderoby się wzuwa lub zzuwa";"buty";"Moda i Ubiory"
"jak z francuskiego nazywa się szybki obrót na palcach jednej nogi";"piruet";"Taniec i Balet"
"ekstrawertyk interesuje się światem zewnetrznym czy zamyka się w sobie";"otwarty";"Nauka"
"ilu w Polsce mamy ministrów stanu";"żadnego";"Polska: Polityka i Gospodarka"
"w ktorym języku tworzył gibo de basę";"francuski";"Języki"
"ile kątów ma heksagon";"sześć";"Matematyka"
"kto zagrał tytułową rolę w filmie Wajdy: Wałęsa człowiek z nadziei";"Robert Więckiewicz";"Film"
"szpic niemiecki to rasa których zwierząt";"psy";"Zoologia"
"podaj nazwę najjaśniejszej gwiazdy w gwiazdozbiorze małej niedźwiedzicy";"Gwiazda Polarna";"Astronomia i Astrologia"
"jak w mitologii skandynawskiej nazywał sie boginie które zwiastowały śmierć wojownikom i zaprowadzały ich do Valhalli";"walkirie";"Mitologia Grecka i Rzymska"
"kto jest autorem wiersza o początku: tańcowały dwa Michały jeden duży drugi mały";"Julian Tuwim";"Literatura Polska"
"jakie nazwisko nosił włoski malarz zwany Rafaelem";"Santi";"Malarstwo, Rzeźba, Architektura"
"trzydziestometrowy posąg Chrystusa to znak rozpoznawczy którego brazylijskiego miasta";"Rio de Janeiro";"Miasta Świata"
"kto założył pierwszą na polskich ziemiach kopalnię ropy naftowej";"Łukasiewicz";"Wynalazki"
"Junona to w mitologii rzymskiej opiekunka kobiet małżeństwa a jak nazywał się jej odpowiednik czyli duch opiekuńczy mężczyzny";"geniusz";"Mitologia Grecka i Rzymska"
"jak nazywa się lider zespołu The Rolling Stones";"Mick Jagger";"Muzyka Światowa"
"w którym wieku ukazał się pierwszy numer National Geographic";"XIX w.";"Prasa"
"czy tężec jest chorobą zakaźną";"TAK";"Medycyna"
"czyją żoną była Ksantypa, która stała się symbolem kłótnicy zatruwającej życie mężowi";"Sokratesa";"Filozofia"
"jakimi słowami zaczyna się Reduta Ordona";"Nam strzelać nie kazano";"Literatura Polska"
"który zwierzę było obiektem polowania herosów w trakcie łowów kalidońskich";"dzik";"Mitologia Grecka i Rzymska"
"jak nazywa sie wieża przy meczecie z której muezin wzywa do modlitwy";"minaret";"Kościoły i Religie Świata"
"czy określenie rezystancja dotyczy oporu czy przewodności elektrycznej";"opór";"Fizyka"
"kto zabił ogromnego węża Pytona, który strzegł wyroczni Gai u stóp Parnasu";"Apollo";"Mitologia Grecka i Rzymska"
"nad którą rzeką leży Bazylea";"Ren";"Miasta Świata"
"kto był marszałkiem Sejmu Czteroletniego w dniu uchwalenia Konstytucji 3 Maja";"Małachowski";"Polska: Historia"
"jak nazywa się następny dzień po dniu Wszystkich Świętych";"Zaduszki";"Kościoły i Religie Świata"
"czy okrąg można wpisać w dowolny prostokąt";"NIE";"Matematyka"
"z ilu kościu składa się podudzie";"dwie";"Medycyna"
"kto napisał opowiadanie panny z wilka";"Jarosław Iwaszkiewicz";"Literatura Polska"
"który święty patronuje fieście w Pampelunie słynnej z gonitwy byków";"św. Fermin";"Kościoły i Religie Świata"
"czy izraelskie miasto Tel Awiw powstało wraz z utworzeniem państwa Izrael";"NIE";"Geografia Polityczna"
"z którego państwa pochodził Kartezjusz";"Francja";"Filozofia"
"jak nazywa się małżeństwo, ktore wyreżyserowało Papuszę";"Krauze";"Film"
"ktory uczony odkrył prawo ruchu wahadła";"Galileusz";"Fizyka"
"z którego plemienia Indian pochodził Winnetou";"Apacz";"Etnografia"
"Danton Robespierre Sażnist który z nich zmarł śmiercią naturalną";"żaden z nich";"Historia Nowożytna"
"człowiek powolny to sangwinik czy flegmatyk";"flegmatyk";"Biologia"
"co to jest wendeta";"zemsta";"Prawo"
"prawo uczestniczenia w referendum ogólnopolskim ma osoba która ukończy najpóźniej w dniu głosowania ile lat";"osiemnaście";"Polska: Polityka i Gospodarka"
"w którym języku spisano Kodeks Hammurabiego";"sumeryjski";"Historia Starożytna"
"ile wynosi logarytm dziesiętny liczby 100";"dwa";"Matematyka"
"jak nazywa się nauka o człowieku pochodzeniu rozwoju";"antropologia";"Nauka"
"czym trudnił się Tewje bohater Skrzypka na dachu";"mleczarz";"Teatr Współczesny"
"czy styl rokoko panował po czy przed romantyzmem";"przed";"Malarstwo, Rzeźba, Architektura"
"na którym oceanie leży Polinezja";"Pacyfik";"Geografia Fizyczna"
"ile wojen punickich wygrali Rzymianie";"wszystkie 3";"Historia Starożytna"
"ABW została powołana w miejsce ktorego urzędu";"UOP";"Polska: Polityka i Gospodarka"
"jak nazywa się kość łącząca mostek z łopatką";"obojczyk";"Medycyna"
"w którym niemieckim mieście stoi pałac Cecilienhoff";"Poczdam";"Miasta Świata"
"który z Ottonów spotkał się z Chrobrym na zjeździe gnieźnieńskim";"Otton III";"Polska: Historia"
"alfa i omega to człowiek który dużo wie czy jest nieukiem";"dużo wie";"Powiedzenia i Przysłowia"
"jak nazywa się sądownictwo polubowne słowo pochodzi z francuskiego";"arbitraż";"Prawo"
"którym dniem miesiąca w kalendarzu rzymskim były kalendy";"pierwszym";"Kalendarz i Czas"
"czy trzy korony możemy podziwiac płynąc Dunajem czy Dunajcem";"Dunajec";"Polska: Geografia"
"jak nazywa się dział fizyki zajmujący się światłem";"optyka";"Fizyka"
"salamandra jest płazem czy gadem";"płaz";"Zoologia"
"Rada Federacji i Duma Państwowa to izby parlamentu którego państwa";"Rosja";"Rosja: Historia i Kultura"
"jak nazywa się kruche ciasto z jabłkami";"szarlotka";"Dania i Napoje"
"z którego państwa pochodzi taniec ludowy Tarantella";"Włochy";"Taniec i Balet"
"na ktorej wyspie w miejscowości Valldemossa można zwiedzać muzeum Chopina";"Mallorca";"Muzyka: Klasyka Światowa"
"jak nazywał się cymbalista z Pana Tadeusza";"Jankiel";"Literatura Polska"
"z francuskiej Dunkierki jest bliżej do granicy belgijskiej czy hiszpańskiej";"belgijskiej";"Geografia Polityczna"
"czy padaczka i epilepsja to nazwy tej samej choroby";"TAK";"Medycyna"
"w którym mieście toczy się akcja filmu Kutza śmierć jak kromka chleba";"Katowice";"Film"
"na których instrumentach grają muzycy zespołu Apocalyptyca: wiolonczela czy skrzypce";"wiolonczela";"Muzyka Światowa"
"na którym półwyspie leży Norwegia";"skandynawski";"Geografia"
"Ojczyzna jest to wielki zbiorowy obowiązek który poeta jest autorem tych słów";"Norwid";"Literatura Polska"
"z której dynastii pochodził król Jan Kazimierz";"Wazowie";"Dynastie i Rodziny Królewskie"
"czy ryba zwana muleną ma łuski";"NIE";"Zoologia"
"co przedstawiała rzeźba zwana w starożytnej Grecji Kuros";"nagi młodzieniec";"Malarstwo, Rzeźba, Architektura"
"wokalistą którego zespołu jest Sebastian Karpiel- Bułecka";"Zakopower";"Muzyka Polska"
"czym różni się flaga Indonezji od flagi Polski";"odwrócone barwy";"Symbole państw"
"jak nazywał się angielski pisarz twórca postaci Sherlocka Holmesa";"Conan Doyle";"Literatura: Klasyka Światowa"
"ile osób piastowało urząd kanclerza RFN po II WŚ mniej czy więcej niż 10";"mniej";"Europa: Polityka i Gospodarka"
"w którym hiszpańskim mieśnie znajduje się grobowiec Krzysztofa Kolumba";"Sevilla";"Miasta Świata"
"w którym wieku wyruszyła tzw, krucjata dziecięca";"XIII w.";"Historia Średniowiecza"
"jak miała na imię żona Piasta";"Rzepicha";"Polska: Historia"
"AN 124 to rodzaj samolotu czy okrętu wojennego";"samolot";"Transport"
"nad którym morzem leży Tel Awiw";"Śródziemne";"Morza i Oceany"
"co znaczy łacińskie wyrażenie herbum nobile";"słowo szlachcica zobowiązuje";"Język Polski"
"który polski generał nazywany był bohaterem trzech narodów";"Józef Bem";"Wielcy Wodzowie i Przywódcy"
"jaki kolor ma kartka wykluczająca z meczu zawodnika piłki nożnej";"czerwona";"Sport: Piłka Nożna"
"jak nazywa się najlżejszy pierwiastek";"wodór";"Chemia"
"Nowy Orlean to miastu w USA a gdzie leży Orlean";"Francja";"Miasta Świata"
"w którym wieku zaczęła się w Anglii tzw Rewolucja przemysłowa";"XVIII w.";"Historia techniki"
"jak nazywa się pomieszczenie w kościele w którym kapłan przygotowuje się do mszy św";"zakrystia";"Kościoły i Religie Świata"
"który zwrotnik przechodzi przez Australię";"Koziorożca";"Geografia Fizyczna"
"altówka jest większa czy mniejsza od skrzypiec";"większa";"Muzyka: Instrumenty"
"jak miała na imię dziewczynka bohaterka powieści Barriego Przygody Piotrusia Pana";"Wendy";"Literatura: Klasyka Światowa"
"do jakiego stroju nie pasuje kwiatek";"kożucha";"Powiedzenia i Przysłowia"
